"indicador","indicador_nombre","freq","unidad","unit_mult","topic","source","last_update","time_period","value","obs_status","obs_note","cober_geo","date"
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2004/04",123.465,"3","","0",2004-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/01",129.246,"3","","0",2005-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/02",125.826,"3","","0",2005-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/03",123.118,"3","","0",2005-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/04",122.306,"3","","0",2005-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/01",129.853,"3","","0",2006-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/02",132.16,"3","","0",2006-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/03",128.674,"3","","0",2006-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/04",132.325,"3","","0",2006-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/01",137.148,"3","","0",2007-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/02",132.658,"3","","0",2007-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/03",127.464,"3","","0",2007-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/04",129.106,"3","","0",2007-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/01",136.447,"3","","0",2008-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/02",134.46,"3","","0",2008-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/03",125.316,"3","","0",2008-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/04",130.929,"3","","0",2008-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/01",135.006,"3","","0",2009-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/02",120.912,"3","","0",2009-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/03",123.529,"3","","0",2009-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/04",127.376,"3","","0",2009-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/01",130.241,"3","","0",2010-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/02",126.265,"3","","0",2010-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/03",122.353,"3","","0",2010-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/04",116.75,"3","","0",2010-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/01",122.068,"3","","0",2011-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/02",120.69,"3","","0",2011-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/03",119.789,"3","","0",2011-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/04",124.281,"3","","0",2011-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/01",125.455,"3","","0",2012-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/02",127.079,"3","","0",2012-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/03",121.193,"3","","0",2012-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/04",124.476,"3","","0",2012-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/01",122.515,"3","","0",2013-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/02",127.722,"3","","0",2013-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/03",122.293,"3","","0",2013-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/04",126.027,"3","","0",2013-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/01",123.232,"3","","0",2014-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/02",126.041,"3","","0",2014-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/03",121.189,"3","","0",2014-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/04",120.39,"3","","0",2014-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/01",126.756,"3","","0",2015-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/02",127.394,"3","","0",2015-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/03",127.083,"3","","0",2015-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/04",131.73,"3","","0",2015-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/01",133.968,"3","","0",2016-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/02",130.121,"3","","0",2016-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/03",118.73,"3","","0",2016-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/04",121.696,"3","","0",2016-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/01",127.794,"3","","0",2017-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/02",121.177,"3","","0",2017-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/03",101.909,"3","","0",2017-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/04",100.933,"3","","0",2017-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/01",101.976,"3","","0",2018-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/02",105.078,"3","","0",2018-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/03",96.754,"3","","0",2018-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/04",96.191,"3","","0",2018-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/01",102.018,"3","","0",2019-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/02",99.982,"3","","0",2019-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/03",98.116,"3","","0",2019-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/04",97.643,"3","","0",2019-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/01",103.729,"3","","0",2020-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/02",60.278,"3","","0",2020-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/03",67.259,"3","","0",2020-07-01
