"indicador","indicador_nombre","freq","unidad","unit_mult","topic","source","last_update","time_period","value","obs_status","obs_note","cober_geo","date"
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2003/04",81.36,"3","","0",2003-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2004/01",84.99,"3","","0",2004-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2004/02",86.406,"3","","0",2004-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2004/03",83.724,"3","","0",2004-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2004/04",86.409,"3","","0",2004-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/01",88.384,"3","","0",2005-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/02",87.363,"3","","0",2005-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/03",83.983,"3","","0",2005-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2005/04",84.712,"3","","0",2005-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/01",87.593,"3","","0",2006-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/02",89.707,"3","","0",2006-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/03",86.376,"3","","0",2006-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2006/04",89.864,"3","","0",2006-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/01",93.296,"3","","0",2007-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/02",92.066,"3","","0",2007-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/03",88.521,"3","","0",2007-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2007/04",90.544,"3","","0",2007-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/01",94.24,"3","","0",2008-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/02",92.541,"3","","0",2008-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/03",87.78,"3","","0",2008-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2008/04",92.498,"3","","0",2008-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/01",93.032,"3","","0",2009-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/02",84.568,"3","","0",2009-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/03",86.566,"3","","0",2009-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2009/04",89.068,"3","","0",2009-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/01",91.83,"3","","0",2010-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/02",88.405,"3","","0",2010-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/03",86.612,"3","","0",2010-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2010/04",86.744,"3","","0",2010-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/01",88.462,"3","","0",2011-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/02",88.542,"3","","0",2011-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/03",88.567,"3","","0",2011-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2011/04",93.119,"3","","0",2011-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/01",91.972,"3","","0",2012-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/02",93.478,"3","","0",2012-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/03",91.283,"3","","0",2012-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2012/04",93.34,"3","","0",2012-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/01",92.099,"3","","0",2013-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/02",93.081,"3","","0",2013-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/03",92.518,"3","","0",2013-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2013/04",96.239,"3","","0",2013-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/01",94.23,"3","","0",2014-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/02",94.168,"3","","0",2014-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/03",92.84,"3","","0",2014-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2014/04",96.267,"3","","0",2014-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/01",96.325,"3","","0",2015-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/02",97.141,"3","","0",2015-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/03",97.059,"3","","0",2015-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2015/04",102.027,"3","","0",2015-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/01",100.853,"3","","0",2016-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/02",100.726,"3","","0",2016-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/03",97.133,"3","","0",2016-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2016/04",101.573,"3","","0",2016-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/01",105.069,"3","","0",2017-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/02",101.226,"3","","0",2017-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/03",93.234,"3","","0",2017-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2017/04",97.078,"3","","0",2017-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/01",101.625,"3","","0",2018-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/02",102.48,"3","","0",2018-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/03",96.962,"3","","0",2018-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2018/04",98.934,"3","","0",2018-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/01",101.525,"3","","0",2019-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/02",99.543,"3","","0",2019-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/03",97.576,"3","","0",2019-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2019/04",98.911,"3","","0",2019-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/01",103.817,"3","","0",2020-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/02",55.376,"3","","0",2020-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/03",66.632,"3","","0",2020-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/04",76.937,"3","","0",2020-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/01",77.697,"3","","0",2021-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/02",89.152,"3","","0",2021-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/03",92.117,"3","","0",2021-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/04",98.35,"3","","0",2021-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/01",100.779,"3","","0",2022-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/02",102.863,"3","","0",2022-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/03",99.818,"3","","0",2022-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/04",102.537,"3","","0",2022-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/01",108.339,"3","","0",2023-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/02",105.202,"3","","0",2023-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/03",102.808,"3","","0",2023-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/04",107.548,"3","","0",2023-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/01",114.002,"3","","0",2024-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/02",108.621,"3","","0",2024-04-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/03",103.745,"3","","0",2024-07-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/04",107.218,"3","","0",2024-10-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2025/01",112.956,"2","","0",2025-01-01
"742203",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2025/02",108.808,"1","","0",2025-04-01
