"indicador","indicador_nombre","freq","unidad","unit_mult","topic","source","last_update","time_period","value","obs_status","obs_note","cober_geo","date"
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2004/04",81.131,"3","","0",2004-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2005/01",77.448,"3","","0",2005-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2005/02",81.141,"3","","0",2005-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2005/03",80.875,"3","","0",2005-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2005/04",82.695,"3","","0",2005-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2006/01",81.058,"3","","0",2006-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2006/02",84.587,"3","","0",2006-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2006/03",83.89,"3","","0",2006-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2006/04",85.103,"3","","0",2006-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2007/01",82.561,"3","","0",2007-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2007/02",85.119,"3","","0",2007-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2007/03",84.25,"3","","0",2007-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2007/04",86.064,"3","","0",2007-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2008/01",83.36,"3","","0",2008-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2008/02",87.752,"3","","0",2008-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2008/03",85.9,"3","","0",2008-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2008/04",85.31,"3","","0",2008-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2009/01",79.02,"3","","0",2009-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2009/02",79.131,"3","","0",2009-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2009/03",80.919,"3","","0",2009-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2009/04",84.198,"3","","0",2009-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2010/01",80.523,"3","","0",2010-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2010/02",83.723,"3","","0",2010-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2010/03",84.086,"3","","0",2010-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2010/04",87.476,"3","","0",2010-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2011/01",84.942,"3","","0",2011-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2011/02",86.608,"3","","0",2011-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2011/03",87.951,"3","","0",2011-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2011/04",91.032,"3","","0",2011-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2012/01",86.402,"3","","0",2012-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2012/02",88.608,"3","","0",2012-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2012/03",89.473,"3","","0",2012-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2012/04",92.166,"3","","0",2012-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2013/01",87.711,"3","","0",2013-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2013/02",90.557,"3","","0",2013-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2013/03",90.332,"3","","0",2013-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2013/04",93.618,"3","","0",2013-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2014/01",89.732,"3","","0",2014-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2014/02",91.756,"3","","0",2014-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2014/03",92.165,"3","","0",2014-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2014/04",95.833,"3","","0",2014-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2015/01",93.107,"3","","0",2015-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2015/02",94.084,"3","","0",2015-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2015/03",95.198,"3","","0",2015-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2015/04",98.619,"3","","0",2015-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2016/01",95.659,"3","","0",2016-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2016/02",96.94,"3","","0",2016-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2016/03",97.117,"3","","0",2016-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2016/04",100.713,"3","","0",2016-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2017/01",97.969,"3","","0",2017-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2017/02",97.838,"3","","0",2017-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2017/03",97.861,"3","","0",2017-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2017/04",100.607,"3","","0",2017-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2018/01",98.64,"3","","0",2018-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2018/02",100.104,"3","","0",2018-04-01
